Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
1268,1268,OK731648,DOLLAR GENERAL ST 13421,501 N 8TH ST,,BARNSDALL,OK,74002,36.55772,-96.16585,"501 N 8TH ST  BARNSDALL, OK 74002",Original,1268.0,,,Correct,Correct,Correct,Correct,Active,DOLLAR GENERAL ST 13421,"501 N 8TH ST BARNSDALL, OK 74002",36.55772,-96.16585,POINT (-96.16585000000001 36.55772),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1269,1269,OK731746,DOLLAR GENERAL STORE #13094,27255 WEST HIGHWAY 51,,SAND SPRINGS,OK,74063,36.13019,-96.29304,"27255 WEST HIGHWAY 51  SAND SPRINGS, OK 74063",Original,1269.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE #13094,"27255 WEST HIGHWAY 51 SAND SPRINGS, OK 74063",36.13019,-96.29304,POINT (-96.29304 36.13019),No,2.6319335919999998,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1270,1270,OK731747,DOLLAR GENERAL STORE 13918,525 S 209TH W AVE,,SAND SPRINGS,OK,74063,36.15476,-96.22604,"525 S 209TH W AVE  SAND SPRINGS, OK 74063",Original,1270.0,,,Correct,Correct,Correct,Correct,Active,DOLLAR GENERAL STORE 13918,"525 S 209TH W AVE SAND SPRINGS, OK 74063",36.154759999999996,-96.22604,POINT (-96.22604 36.15476),No,0.44512403700000003,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1271,1271,OK731748,DOLLAR GENERAL,5402 SOUTH HIGHWAY 97,,SAND SPRINGS,OK,74063,36.08485,-96.11991,"5402 SOUTH HIGHWAY 97  SAND SPRINGS, OK 74063",Original,1271.0,,,Correct,"5402 S, OK-97, Sand Springs, OK 74063, USA",36.0845845,-96.1206279,Active,DOLLAR GENERAL,"5402 S, OK-97, Sand Springs, OK 74063, USA",36.0845845,-96.12062790000002,POINT (-96.12062790000002 36.0845845),No,4.996619863,,,Osage,Osage Reservation,From Original List,,,,,,5402 S -97,SAND SPRINGS,OK,74063,OSAGE,TULSA,2300267776,DOLLAR GENERAL,CORPORATION SERVICE COMPANY,,OKLA CITY,OK,
1272,1272,OK731815,DOLLAR GENERAL STORE#2555,520 PLAZA CT,,SAND SPRINGS,OK,74063,36.13963,-96.10281,"520 PLAZA CT  SAND SPRINGS, OK 74063",Original,1272.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#2555,"520 PLAZA CT SAND SPRINGS, OK 74063",36.13963,-96.10280999999999,POINT (-96.10280999999999 36.13963),No,1.4018788880000002,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1273,1273,OK731856,DOLLAR GENERAL STORE#3567,3728 S HIGHWAY 97,,SAND SPRINGS,OK,74063,36.10918,-96.11736,"3728 S HIGHWAY 97  SAND SPRINGS, OK 74063",Original,1273.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#3567,"3728 S HIGHWAY 97 SAND SPRINGS, OK 74063",36.10918,-96.11735999999999,POINT (-96.11735999999999 36.10918),No,3.390950658,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1274,1274,OK731918,DOLLAR GENERAL STORE#6633,103 E MAIN ST,,HOMINY,OK,74035,36.41583,-96.39372,"103 E MAIN ST  HOMINY, OK 74035",Original,1274.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#6633,"103 E MAIN ST HOMINY, OK 74035",36.41583,-96.39372,POINT (-96.39372 36.41583),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1275,1275,OK731936,DOLLAR GENERAL STORE#7821,544 N MAIN ST,,FAIRFAX,OK,74637,36.12309000000001,-97.05145,"544 N MAIN ST  FAIRFAX, OK 74637",Original,1275.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#7821,"544 N MAIN ST FAIRFAX, OK 74637",36.123090000000005,-97.05145,POINT (-97.05145 36.12309000000001),No,22.69199753,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1276,1276,OK731950,DOLLAR GENERAL STORE 9324,519 EAST ROGERS BOULEVARD,,SKIATOOK,OK,74070,36.36853,-95.99605,"519 EAST ROGERS BOULEVARD  SKIATOOK, OK 74070",Original,1276.0,,,Correct,"519 Wc Rogers Blvd, Skiatook, OK 74070, USA",36.3688164,-95.9955693,Active,DOLLAR GENERAL STORE 9324,"519 Wc Rogers Blvd, Skiatook, OK 74070, USA",36.3688164,-95.9955693,POINT (-95.9955693 36.36881639999999),No,0.374830262,,,Osage,Osage Reservation,From Original List,,,,,,519 WC ROGERS BLVD,SKIATOOK,OK,74070,OSAGE,TULSA,,,,,,,
1277,1277,OK745809,INDIGO SKY CASINO,70220 E. HWY. 60,,WYANDOTTE,OK,74370,36.823429,-94.623861,"70220 E. HWY. 60  WYANDOTTE, OK 74370",Original,1277.0,,,Correct,"70220 US-60, Wyandotte, OK 74370, USA",36.8249513,-94.6260119,Active,INDIGO SKY CASINO,"70220 US-60, Wyandotte, OK 74370, USA",36.824951299999995,-94.62601190000001,POINT (-94.62601189999999 36.8249513),No,16.820752,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,70220 US-60,WYANDOTTE,OK,74370,,OTTAWA,3712363492,"INDIGO SKY CASINO, LLC",KARL JONES,,VINITA,OK,
1278,1278,OK745810,OUTPOST CASINO,69701 E. 100 RD.,,WYANDOTTE,OK,74370,36.869047,-94.629384,"69701 E. 100 RD.  WYANDOTTE, OK 74370",Original,1278.0,,,Correct,Correct,Correct,Correct,Active,OUTPOST CASINO,"69701 E. 100 RD. WYANDOTTE, OK 74370",36.869046999999995,-94.629384,POINT (-94.629384 36.86904699999999),No,16.22520795,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,OTTAWA,,,,,,,
1279,1279,OK745829,EAST GORE DISCOUNT TOBACCO,2005 E. GORE BLVD.,,LAWTON,OK,73501,34.608638,-98.364101,"2005 E. GORE BLVD.  LAWTON, OK 73501",Original,1279.0,,,Correct,Correct,Correct,Correct,Active,EAST GORE DISCOUNT TOBACCO,"2005 E. GORE BLVD. LAWTON, OK 73501",34.608638,-98.364101,POINT (-98.36410100000001 34.608638),No,26.52830651,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,COMANCHE,,,,,,,
1280,1280,OK745838,AST CONVENIENCE STORE,15700 E. STATE HWY. 9,,NORMAN,OK,73026,35.231324,-97.207589,"15700 E. STATE HWY. 9  NORMAN, OK 73026",Original,1280.0,1.0,yes,Correct,Correct,Correct,Correct,Active,AST CONVENIENCE STORE,"15700 E. STATE HWY. 9 NORMAN, OK 73026",35.231324,-97.207589,POINT (-97.207589 35.231324),No,46.85746509,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CLEVELAND,,,,,,,
1281,1281,OK745839,KWICK STOP CONVENIENCE STORES,522 EAST WALNUT STREET,,TECUMSEH,OK,74873,35.26067800000001,-96.930939,"522 EAST WALNUT STREET  TECUMSEH, OK 74873",Original,1281.0,,,Correct,Correct,Correct,Correct,Active,KWICK STOP CONVENIENCE STORES,"522 EAST WALNUT STREET TECUMSEH, OK 74873",35.260678000000006,-96.930939,POINT (-96.930939 35.26067800000001),No,28.77699199,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,1900233957,KWICK STOP CONVENIENCE STORES,"CHEEK & FALCONE, PLLC",,OKLAHOMA CITY,OK,
1282,1282,OK745840,THUNDERBIRD CASINO - NORMAN,15700 E. HWY. 9,,NORMAN,OK,73026,35.231324,-97.207589,"15700 E. HWY. 9  NORMAN, OK 73026",Original,1282.0,,,Correct,"15700 OK-9, Norman, OK 73026, USA",35.2291282,-97.2067307,Active,THUNDERBIRD CASINO - NORMAN,"15700 OK-9, Norman, OK 73026, USA",35.2291282,-97.20673070000001,POINT (-97.20673069999999 35.2291282),No,46.80183207,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,15700 -9,NORMAN,OK,73026,,CLEVELAND,,,,,,,
1283,1283,OK745841,FIRE LAKE CASINO,41207 HARDESTY ROAD,,SHAWNEE,OK,74801,35.296318,-96.925947,"41207 HARDESTY ROAD  SHAWNEE, OK 74801",Original,1283.0,1.0,yes,FIRELAKE CASINO AND ENTERTAINMENT CENTER,Correct,Correct,Correct,Active,FIRELAKE CASINO AND ENTERTAINMENT CENTER,"41207 HARDESTY ROAD SHAWNEE, OK 74801",35.296318,-96.925947,POINT (-96.92594699999999 35.296318),No,28.43434758,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,,,,,,,
1284,1284,OK745874,KEVINS 66,615 E. CENTRAL,,ANADARKO,OK,73005,35.07264,-98.234344,"615 E. CENTRAL  ANADARKO, OK 73005",Original,1284.0,1.0,yes,Correct,Correct,Correct,Correct,Active,KEVINS 66,"615 E. CENTRAL ANADARKO, OK 73005",35.07264,-98.234344,POINT (-98.23434399999999 35.07264),Yes,0.0,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,CADDO,,,,,,,
1285,1285,OK745875,TEXACO WARRIOR MART,806 W. PETREE RD.,,ANADARKO,OK,73005,35.057824,-98.257416,"806 W. PETREE RD.  ANADARKO, OK 73005",Original,1285.0,1.0,yes,SHELL WARRIOR MART,Correct,Correct,Correct,Active,SHELL WARRIOR MART,"806 W. PETREE RD. ANADARKO, OK 73005",35.057824,-98.257416,POINT (-98.25741600000001 35.057824),Yes,0.0,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,CADDO,,,,,,,
1286,1286,OK745876,WICHITA TRAVEL PLAZA,32107 N. HWY. 281,,ANADARKO,OK,73005,35.096070000000005,-98.2436,"32107 N. HWY. 281  ANADARKO, OK 73005",Original,1286.0,,,Correct,"32107 US-281, Anadarko, OK 73005, USA",35.0956946,-98.243426,Active,WICHITA TRAVEL PLAZA,"32107 US-281, Anadarko, OK 73005, USA",35.0956946,-98.243426,POINT (-98.243426 35.0956946),No,0.525456197,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,32107 US-281,ANADARKO,OK,73005,,CADDO,,,,,,,
1287,1287,OK745951,BRIGGS TOBACCO OUTLET,23957 OK 51,,TAHLEQUAH,OK,74464,35.92904,-94.87049,"23957 OK 51  TAHLEQUAH, OK 74464",Original,1287.0,,,Correct,"23957 OK-51, Tahlequah, OK 74464, USA",35.9278763,-94.8727858,Active,BRIGGS TOBACCO OUTLET,"23957 OK-51, Tahlequah, OK 74464, USA",35.9278763,-94.8727858,POINT (-94.8727858 35.9278763),No,61.60833696,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,23957 -51,TAHLEQUAH,OK,74464,,CHEROKEE,,,,,,,
1288,1288,OK745952,CHEROKEE SMOKE SHOP,19105 E TIMBERCREST CIR.,,CATOOSA,OK,74015,36.165427,-95.764726,"19105 E TIMBERCREST CIR.  CATOOSA, OK 74015",Original,1288.0,,,Correct,"777 W Cherokee St, Catoosa, OK 74015, USA",36.1649131,-95.7629725,Active,CHEROKEE SMOKE SHOP,"777 W Cherokee St, Catoosa, OK 74015, USA",36.1649131,-95.7629725,POINT (-95.7629725 36.16491309999999),No,15.55422093,,,Osage,Osage Reservation,From Original List,,,,,,777 W CHEROKEE ST,CATOOSA,OK,74015,,ROGERS,,,,,,,
1289,1289,OK745953,CHEROKEE CASINO RAMONA,31501 US HWY. 75,,RAMONA,OK,74061,36.561525,-95.929474,"31501 US HWY. 75  RAMONA, OK 74061",Original,1289.0,,,Correct,"31501 US-75, Ramona, OK 74061, USA",36.564391,-95.930707,Active,CHEROKEE CASINO RAMONA,"31501 US-75, Ramona, OK 74061, USA",36.564391,-95.930707,POINT (-95.930707 36.564391),No,4.57661867,,,Osage,Osage Reservation,From Original List,,,,,,31501 US-75,RAMONA,OK,74061,,WASHINGTON,,,,,,,
1290,1290,OK745954,CHEROKEE CASINO ROLAND,205 CHEROKEE BLVD.,,ROLAND,OK,74954,35.406657,-94.524583,"205 CHEROKEE BLVD.  ROLAND, OK 74954",Original,1290.0,,,CHEROKEE CASINO AND HOTEL ROLAND,"109 Cherokee Blvd, Roland, OK 74954, USA",35.407758,-94.5285343,Active,CHEROKEE CASINO AND HOTEL ROLAND,"109 Cherokee Blvd, Roland, OK 74954, USA",35.407758,-94.5285343,POINT (-94.5285343 35.40775799999999),No,98.84992599,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,109 CHEROKEE BLVD,ROLAND,OK,74954,,SEQUOYAH,,,,,,,
1291,1291,OK745955,CHEROKEE CASINO SALLISAW,1621 W RUTH ST.,,SALLISAW,OK,74955,35.44909000000001,-94.807111,"1621 W RUTH ST.  SALLISAW, OK 74955",Original,1291.0,,,CHEROKEE NATION SALLISAW CASINO,"1621 W Ruth Ave, Sallisaw, OK 74955, USA",35.4495272,-94.8074488,Active,CHEROKEE NATION SALLISAW CASINO,"1621 W Ruth Ave, Sallisaw, OK 74955, USA",35.449527200000006,-94.8074488,POINT (-94.8074488 35.44952720000001),No,90.78189667,,,Osage,Osage Reservation,From Original List,,,,,,1621 W RUTH AVE,SALLISAW,OK,74955,,SEQUOYAH,,,,,,,
1292,1292,OK745956,CHEROKEE CASINO SOUTH COFFEYVILLE,1506 N. HWY 169,,SOUTH COFFEYVILLE,OK,74072,36.98258,-95.62581,"1506 N. HWY 169  SOUTH COFFEYVILLE, OK 74072",Original,1292.0,,,Correct,"1506 US-169, South Coffeyville, OK 74072, USA",36.9825777,-95.6258073,Active,CHEROKEE CASINO SOUTH COFFEYVILLE,"1506 US-169, South Coffeyville, OK 74072, USA",36.9825777,-95.62580729999999,POINT (-95.62580729999999 36.98257770000001),No,24.4973983,,,Osage,Osage Reservation,From Original List,,,,,,1506 US-169,SOUTH COFFEYVILLE,OK,74072,,NOWATA,,,,,,,
1293,1293,OK745957,CHEROKEE CASINO TAHLEQUAH,16489 HWY. 62,,TAHLEQUAH,OK,74464,35.84918,-95.01622,"16489 HWY. 62  TAHLEQUAH, OK 74464",Original,1293.0,,,Correct,"16489 US-62, Tahlequah, OK 74464, USA",35.8481921,-95.0112277,Active,CHEROKEE CASINO TAHLEQUAH,"16489 US-62, Tahlequah, OK 74464, USA",35.848192100000006,-95.0112277,POINT (-95.01122770000001 35.84819210000001),No,66.95374384,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,16489 US-62,TAHLEQUAH,OK,74464,,CHEROKEE,,,,,,,
1294,1294,OK745958,CHEROKEE CASINO WEST SILOAM SPRINGS,2416 HWY. 412,,SILOAM SPRINGS,OK,74338,36.176457,-94.567364,"2416 HWY. 412  SILOAM SPRINGS, OK 74338",Original,1294.0,,,Correct,"2416 US-412, West Siloam Springs, OK 74338, USA",36.1777366,-94.5678181,Active,CHEROKEE CASINO WEST SILOAM SPRINGS,"2416 US-412, West Siloam Springs, OK 74338, USA",36.1777366,-94.5678181,POINT (-94.5678181 36.1777366),No,50.14885412,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,2416 US-412,WEST SILOAM SPRINGS,OK,74338,,DELAWARE,,,,,,,
1295,1295,OK745959,CHEROKEE CASINO WILL RIGERS DOWNS,29099 S 4200 RD.,,CLAREMORE,OK,74019,36.29556,-95.52525,"29099 S 4200 RD.  CLAREMORE, OK 74019",Original,1295.0,0.0,,CHEROKEE CASINO WILL ROGERS DOWNS,"20900 S 4200 Rd, Claremore, OK 74019, USA",36.312283,-95.532636,Active,CHEROKEE CASINO WILL ROGERS DOWNS,"20900 S 4200 Rd, Claremore, OK 74019, USA",36.312283,-95.532636,POINT (-95.532636 36.312283),No,30.62372348,,,Osage,Osage Reservation,From Original List,,,,,,20900 S 4200 RD,CLAREMORE,OK,74019,,ROGERS,,,,,,,
1296,1296,OK745960,CHEROKEE CASINO  FORT GIBSON,103 N GEORGETOWN RD. & STATE HWY. 62,,FORT GIBSON,OK,74434,35.76982,-95.26945,"103 N GEORGETOWN RD. & STATE HWY. 62  FORT GIBSON, OK 74434",Original,1296.0,,,Correct,"107 N Georgetown Rd, Fort Gibson, OK 74434, USA",35.770773,-95.269422,Active,CHEROKEE CASINO  FORT GIBSON,"107 N Georgetown Rd, Fort Gibson, OK 74434, USA",35.770773,-95.26942199999999,POINT (-95.26942199999999 35.770773),No,54.17545217,,,Osage,Osage Reservation,From Original List,,,,,,107 N GEORGETOWN RD,FORT GIBSON,OK,74434,,MUSKOGEE,,,,,,,
1297,1297,OK745961,CHEROKEE NATION OUTPOST TOBACCO SHOP,44 & 193RD E AVE.,,CATOOSA,OK,74015,36.162754,-95.761669,"44 & 193RD E AVE.  CATOOSA, OK 74015",Original,1297.0,,,Correct,Correct,Correct,Correct,Active,CHEROKEE NATION OUTPOST TOBACCO SHOP,"44 & 193RD E AVE. CATOOSA, OK 74015",36.162754,-95.761669,POINT (-95.761669 36.162754),No,15.637968599999999,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,ROGERS,,,,,,,
1298,1298,OK745962,CHEROKEE TOBACCO SALES,208 N NO NAME ST,,SALLISAW,OK,74955,35.458411,-94.805607,"208 N NO NAME ST  SALLISAW, OK 74955",Original,1298.0,,,Correct,Correct,Correct,Correct,Active,CHEROKEE TOBACCO SALES,"208 N NO NAME ST SALLISAW, OK 74955",35.458411,-94.805607,POINT (-94.80560699999999 35.458411),No,90.58973956,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,SEQUOYAH,,,,,,,
1299,1299,OK745963,CHRISTIEVILLE SMOKE SHOP,HC 66 BOX 449,,LOCUST GROVE,OK,74352,36.1998307,-95.1678137,"HC 66 BOX 449  LOCUST GROVE, OK 74352",Google,1299.0,,,Correct,Correct,Correct,Correct,Active,CHRISTIEVILLE SMOKE SHOP,"HC 66 BOX 449 LOCUST GROVE, OK 74352",36.1998307,-95.1678137,POINT (-95.1678137 36.1998307),No,46.51618925,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MAYES,,,,,,,
1300,1300,OK745964,CLAREMORE SMOKE SHOP,902 NORTH DOROTHY AVENUE,,CLAREMORE,OK,74017,36.315125,-95.599216,"902 NORTH DOROTHY AVENUE  CLAREMORE, OK 74017",Original,1300.0,,,Correct,Correct,Correct,Correct,Active,CLAREMORE SMOKE SHOP,"902 NORTH DOROTHY AVENUE CLAREMORE, OK 74017",36.315125,-95.599216,POINT (-95.599216 36.315125),No,26.27486045,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,ROGERS,,,,,,,
1301,1301,OK745965,FLYING CLOUD SMOKE SHOP,126 W CLYDE AVE.,,VINITA,OK,74301,36.648007,-95.149501,"126 W CLYDE AVE.  VINITA, OK 74301",Original,1301.0,,,Correct,Correct,Correct,Correct,Active,FLYING CLOUD SMOKE SHOP,"126 W CLYDE AVE. VINITA, OK 74301",36.648007,-95.149501,POINT (-95.149501 36.648007),No,20.44349547,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CRAIG,,,,,,,
1302,1302,OK745966,FOUR FEATHER LTD.  LLC,4 N MILL ST.,,PRYOR,OK,74361,36.308214,-95.318448,"4 N MILL ST.  PRYOR, OK 74361",Original,1302.0,1.0,yes,Correct,Correct,Correct,Correct,Active,FOUR FEATHER LTD.  LLC,"4 N MILL ST. PRYOR, OK 74361",36.308214,-95.318448,POINT (-95.318448 36.308214),No,44.61538813,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MAYES,,,,,,,
1303,1303,OK745967,GAWSKEY INC. WEBBERS FALLS,HWY. 100 & I-40 JCT.,,GORE,OK,74435,35.5294286,-95.1174295,"HWY. 100 & I-40 JCT.  GORE, OK 74435",Google,1303.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GAWSKEY INC. WEBBERS FALLS,"HWY. 100 & I-40 JCT. GORE, OK 74435",35.5294286,-95.1174295,POINT (-95.1174295 35.5294286),No,70.96158893,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,SEQUOYAH,,,,,,,
1304,1304,OK745968,GRAND CHEROKEE SMOKE SHOP,4710 US HWY. 59,,GROVE,OK,74344,36.607739,-94.797493,"4710 US HWY. 59  GROVE, OK 74344",Original,1304.0,,,Correct,"4710 US-59, Grove, OK 74344, USA",36.6086496,-94.7998084,Active,GRAND CHEROKEE SMOKE SHOP,"4710 US-59, Grove, OK 74344, USA",36.60864960000001,-94.7998084,POINT (-94.7998084 36.60864960000001),No,18.45014155,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,4710 US-59,GROVE,OK,74344,,DELAWARE,,,,,,,
1305,1305,OK745969,GRAND LAKE SMOKE SHOP,443501 E 380 RD.,,VINITA,OK,74301,36.466831,-95.103587,"443501 E 380 RD.  VINITA, OK 74301",Original,1305.0,,,Correct,"443501 E 380 Rd Vinita, Nowata, OK 74048, USA",36.699249,-95.5756792,Active,GRAND LAKE SMOKE SHOP,"443501 E 380 Rd Vinita, Nowata, OK 74048, USA",36.699249,-95.5756792,POINT (-95.5756792 36.699249),No,27.75588128,,,Osage,Osage Reservation,From Original List,,,,,,443501 E 380 RD,"VINITA, NOWATA",OK,74048,,NOWATA,,,,,,,
1306,1306,OK745970,HARD ROCK HOTEL & CASINO,777 WEST CHEROKEE STREET,,CATOOSA,OK,74015,36.165243,-95.766437,"777 WEST CHEROKEE STREET  CATOOSA, OK 74015",Original,1306.0,1.0,yes,Correct,Correct,Correct,Correct,Active,HARD ROCK HOTEL & CASINO,"777 WEST CHEROKEE STREET CATOOSA, OK 74015",36.165243,-95.766437,POINT (-95.766437 36.165243),No,15.327772199999998,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,ROGERS,,,,,,,
1307,1307,OK745971,INDEPENDENCE SMOKE SHOP,743 N LEWIS PL.,,TULSA,OK,74110,36.165925,-95.956917,"743 N LEWIS PL.  TULSA, OK 74110",Original,1307.0,1.0,yes,INDEPENDENCE INDIAN SMOKE SHOP,Correct,Correct,Correct,Active,INDEPENDENCE INDIAN SMOKE SHOP,"743 N LEWIS PL. TULSA, OK 74110",36.165925,-95.956917,POINT (-95.956917 36.165925),No,2.884911167,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,TULSA,,,,,,,
1308,1308,OK745972,INDIAN SMOKE SHOP,1418 NORTH SHERIDAN ROAD,,TULSA,OK,74115,36.175335,-95.904598,"1418 NORTH SHERIDAN ROAD  TULSA, OK 74115",Original,1308.0,,,Correct,Correct,Correct,Correct,Active,INDIAN SMOKE SHOP,"1418 NORTH SHERIDAN ROAD TULSA, OK 74115",36.175335,-95.904598,POINT (-95.90459799999999 36.175335),No,6.31129162,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,TULSA,,,,,,,
1309,1309,OK745973,INDIAN SMOKE SHOP,433687 EAST HIGHWAY 66,,VINITA,OK,74301,36.613925,-95.279646,"433687 EAST HIGHWAY 66  VINITA, OK 74301",Original,1309.0,,,Correct,"433661 Rte 66, Vinita, OK 74301, USA",36.6151894,-95.2762877,Active,INDIAN SMOKE SHOP,"433661 Rte 66, Vinita, OK 74301, USA",36.6151894,-95.2762877,POINT (-95.2762877 36.6151894),No,28.10302968,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,433661 RTE 66,VINITA,OK,74301,,CRAIG,,,,,,,
1310,1310,OK745974,KS TOBACCO OUTLET,11669 US HWY. 412,,KS,OK,74347,36.19934,-94.73109,"11669 US HWY. 412  KS, OK 74347",Original,1310.0,1.0,no,KANSAS TOBACCO OUTLET,"11669 US-412, Kansas, OK 74347, USA",36.204975,-94.820673,Active,KANSAS TOBACCO OUTLET,"11669 US-412, Kansas, OK 74347, USA",36.204975,-94.820673,POINT (-94.820673 36.204975),No,43.94105131,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,11669 US-412,KANSAS,OK,74347,,DELAWARE,,,,,,,
1311,1311,OK745975,LENAPE SMOKE SHOP,12042 US 75,,DEWEY,OK,74029,36.83778,-95.9355,"12042 US 75  DEWEY, OK 74029",Original,1311.0,,,Correct,"12042 US-75, Dewey, OK 74029, USA",36.8428651,-95.9344853,Active,LENAPE SMOKE SHOP,"12042 US-75, Dewey, OK 74029, USA",36.842865100000004,-95.9344853,POINT (-95.93448530000001 36.8428651),No,4.3215928560000005,,,Osage,Osage Reservation,From Original List,,,,,,12042 US-75,DEWEY,OK,74029,,WASHINGTON,1900552514,"LENAPE SMOKE SHOP, INC.",JAMES B MCCARTLIN,,DEWEY,OK,
1312,1312,OK745976,LITTLE DEER SMOKE SHOP/TWO FINGERS TOBACCO,2810 S HWY. 169,,TALALA,OK,74080,36.572317,-95.677971,"2810 S HWY. 169  TALALA, OK 74080",Original,1312.0,0.0,,Correct,"2810 US-169, Talala, OK 74080, USA",36.5723043,-95.6786465,Active,LITTLE DEER SMOKE SHOP/TWO FINGERS TOBACCO,"2810 US-169, Talala, OK 74080, USA",36.57230429999999,-95.6786465,POINT (-95.6786465 36.57230429999999),No,21.04060069,,,Osage,Osage Reservation,From Original List,,,,,,2810 US-169,TALALA,OK,74080,,ROGERS,,,,,,,
